"Host","Cluster","CanonicalName","Vendor","Model","CapacityGB","MultipathPolicy","IsLocal","IsSsd"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900a8798364230ae2bb","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900e12e4e6511ce5e9e","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059001a7c83644927dae4","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e590490048bc2067223db71c","DGC","VRAID","400","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059004de3ab64b3d1e427","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900767b8364be7a22a0","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900710e4165287d461c","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900451d4165f00d3455","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590060f49664be680e8d","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900a6e49664c70c53a4","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900587883646e67d4fe","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059007e10416592f6b766","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059001df040659a8b4cba","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900957a8364705a3c82","DGC","VRAID","10752","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900397b8364c00eb381","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900cbd4ab64982963ef","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900a17e836401570b69","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900d87b8364ed30ee8b","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608eb14900e890cb64706520c4","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590050300c6af09bd2f9","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149002d314e651ecdf07e","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900fad4ab6419b13e96","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059001df54065af0f432b","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590022ed96645e0dea45","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900047b836449dfafdf","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900267a836451e6eb0a","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900ef7983642df0218f","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900a2f540655ce80bbc","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900e3cfab647340c02d","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e5904900896c6268cfd00c4c","DGC","VRAID","500","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059006c7c8364bd2b2be2","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900a79aa56959755402","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900737e8364fead5fcd","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059008a0941657e97f518","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059009f0c4165a99106bb","DGC","VRAID","16384","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900df0e41653973e09b","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900c87783642d96e7a7","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608eb14900228dcb6419048b71","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900f0268669f9f2cab8","DGC","VRAID","500","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900cb7a836473f5f21d","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059004b9ba569fb44d156","DGC","VRAID","15360","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900aa768364e08bce52","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900fd77836457b7e1c1","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900517a836441b198a4","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb1490022370b6aa7bf906b","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900df2e4e6588445ed0","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900abf04065d4777db4","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900d42c0065daaa9b92","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900da2d006502523abf","DGC","VRAID","20480","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900d67883648ae3ad1f","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900b0d996647c3eca6f","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608360590010ea276ac79579d7","DGC","VRAID","5120","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900490a4165e951d2a4","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149005a314e650a32c034","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059008b77836404648548","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149002d314e655721065d","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900db5d3965bcf18f37","DGC","VRAID","6144","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e2605900b29040679733beaa","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900717f836423d06571","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590012ec4065f03ea5f0","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900c0ed406550fe4d16","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900e8d5515c473aeaaa","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059006a2d00654d713b42","DGC","VRAID","2560","RoundRobin","False","True"
"tg002pminf045.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e59049007cde6268c63727fa","DGC","VRAID","5120","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e5904900758a0b6923b430ed","DGC","VRAID","5120","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059000ee09664381107fe","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608360590066411d6af1780b41","DGC","VRAID","5120","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590085ef40656f4c3d7d","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900587d8364c42097bc","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900bc304e65614ec6e7","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590035dfab64ba4133eb","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059006eee4065612bedbc","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900b1f4966417790abd","DGC","VRAID","11752","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590070d99664056f7f4b","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059008d08416568c6370a","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900e02e4e65c6b20e91","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590057e09664595b6cfe","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059003b79836410178064","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149005a314e659d3d0288","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900e02e4e6567bf5425","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590017104165ec869e03","DGC","VRAID","11264","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059000c7983645ebea7fc","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900417e8364c45a7e2f","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059002a78836405da2be0","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059002dd3ab642c023d70","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590091dfab64a6399046","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059009c0b416556f9b6f6","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900ef4a906420d35afa","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059000d77836478edf9cb","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6f4ee0801f90f4002c1203646eef7115","DELL","PERC H730P Adp","278,88","Fixed","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059006c798364f1b035e3","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900927883640da04153","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590062311b69cd3760be","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900c10d4165ef83ca96","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059001df44065c6448a60","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900c8104165ebdb06e1","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059009addab64eaef1a2e","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb1490064278669eb77d222","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059005ed3ab64d610faa3","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059007cb2896457ad0503","DGC","VRAID","600","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900ca360b6a284dabfb","DGC","VRAID","500","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900d209386510da37dc","DGC","VRAID","6144","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059005d084165d5742c9a","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e59049007c80316a0659d73f","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900d1e49664d56c7761","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590002e4ab645d9f31d1","DGC","VRAID","11752","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900a30f41656dcd81d2","DGC","VRAID","11264","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900187d83644b5f27aa","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900a8798364230ae2bb","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900e12e4e6511ce5e9e","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059001a7c83644927dae4","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e590490048bc2067223db71c","DGC","VRAID","400","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059004de3ab64b3d1e427","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900767b8364be7a22a0","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900710e4165287d461c","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900451d4165f00d3455","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590060f49664be680e8d","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900a6e49664c70c53a4","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900587883646e67d4fe","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059007e10416592f6b766","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059001df040659a8b4cba","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900957a8364705a3c82","DGC","VRAID","10752","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900397b8364c00eb381","DGC","VRAID","2048","RoundRobin","False","True"
